package,time_elapsed,classifier,sample_size,strategy,dataset,accuracy_history,f1_history
Pyhard,34.538220500000534,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.7723756906077348,0.7501648800217021
Pyhard,34.69489749999957,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7524861878453039,0.6462081890575686
Pyhard,34.69489749999957,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7524861878453039,0.6462081890575686
Pyhard,35.25881880000088,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7690607734806629,0.698869929056834
Pyhard,35.25881880000088,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7779005524861878,0.7156462252235228
Pyhard,33.71333140000024,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7524861878453039,0.6462081890575686
Pyhard,33.71333140000024,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7701657458563536,0.7023912297926026
Pyhard,33.74680989999979,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.712707182320442,0.7269711618635262
Pyhard,33.74680989999979,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.5337016574585636,0.5631862951659972
Pyhard,33.777059899999585,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7679558011049724,0.7086611707220215
Pyhard,33.777059899999585,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7767955801104972,0.7161202660650174
Pyhard,33.78498330000002,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.7458563535911602,0.6488222262386499
Pyhard,33.78498330000002,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.48066298342541436,0.4977381465269819
Pyhard,34.18585660000099,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7580110497237569,0.6590603216325424
Pyhard,34.18585660000099,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7524861878453039,0.6462081890575686
Pyhard,35.03001529999892,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7613259668508288,0.6964454330200187
Pyhard,35.03001529999892,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7845303867403315,0.7919848948125903
Pyhard,33.0414538999994,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7756906077348066,0.7714835562323938
Pyhard,33.0414538999994,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7646408839779005,0.6790890226316258
Pyhard,33.3293246000012,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.7624309392265194,0.6930802829874935
Pyhard,33.3293246000012,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.6707182320441989,0.6929337971624705
Pyhard,32.900740699999005,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7635359116022099,0.7198329269014138
Pyhard,32.900740699999005,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7723756906077348,0.7117565493892561
Pyhard,33.26737890000004,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.7535911602209945,0.6547855045827398
Pyhard,33.26737890000004,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.6088397790055249,0.6274404882186809
Pyhard,33.61561579999943,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7580110497237569,0.7288581175292329
Pyhard,33.61561579999943,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7569060773480663,0.6603792719525791
Pyhard,34.20546660000036,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7535911602209945,0.6604293040318446
Pyhard,34.20546660000036,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7524861878453039,0.6482643873833429
Pyhard,33.29333889999907,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7911602209944751,0.7595277781666402
Pyhard,33.29333889999907,RF,0.0021920210434020165,Lowest Harmfulness Sampling,1043_ada_agnostic,0.7546961325966851,0.6534043023267356
Pyhard,33.11390240000037,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.7535911602209945,0.6528331128952372
Pyhard,33.11390240000037,RF,0.0021920210434020165,Highest Usefulness Sampling,1043_ada_agnostic,0.47845303867403316,0.5082579272486596
Pyhard,33.17973129999882,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7524861878453039,0.6462081890575686
Pyhard,33.17973129999882,RF,0.0021920210434020165,"Lowest H, Highest U Sampling",1043_ada_agnostic,0.7756906077348066,0.7771533034375455
Pyhard,33.60686899999928,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.7469613259668508,0.6788778819260519
Pyhard,33.60686899999928,RF,0.0021920210434020165,Highest LSC Sampling,1043_ada_agnostic,0.5558011049723757,0.5829930826932579
Pyhard,33.5754536000004,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7491712707182321,0.6561839558036948
Pyhard,33.5754536000004,RF,0.0021920210434020165,Lowest N2 Sampling,1043_ada_agnostic,0.7513812154696132,0.6758169092717112
Pyhard,33.92515710000043,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7480662983425415,0.6518759460104878
Pyhard,33.92515710000043,RF,0.0021920210434020165,Lowest F3 Sampling,1043_ada_agnostic,0.7569060773480663,0.6622522183702315
Pyhard,22.87269379999998,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,22.87269379999998,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5775401069518715
Pyhard,22.891442899999674,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.5457303060943102
Pyhard,22.891442899999674,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.4393939393939394,0.4063226002562042
Pyhard,23.092483999998876,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.4696969696969697,0.45849251746628106
Pyhard,23.092483999998876,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6818181818181818,0.6798086124401913
Pyhard,22.836031400000138,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.4466403162055336
Pyhard,22.836031400000138,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.42424242424242425,0.4025974025974026
Pyhard,22.82193189999998,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,22.82193189999998,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5273856578204403
Pyhard,23.429508199998963,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.378037803780378
Pyhard,23.429508199998963,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5598998016908464
Pyhard,22.837913199999093,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5068635068635069
Pyhard,22.837913199999093,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5160452450775032
Pyhard,22.82733729999927,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.4022038567493112
Pyhard,22.82733729999927,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.3484848484848485,0.3197166469893743
Pyhard,22.957049700000425,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.4393939393939394,0.3582027168234065
Pyhard,22.957049700000425,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.46706708744782655
Pyhard,22.944411200000104,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5993265993265994
Pyhard,22.944411200000104,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.49350649350649356
Pyhard,22.792858499999056,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.42424242424242425,0.39339826839826836
Pyhard,22.792858499999056,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.3787878787878788,0.2705180891750006
Pyhard,23.40778769999997,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.3939393939393939,0.3702882483370288
Pyhard,23.40778769999997,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.4090909090909091,0.39043062200956935
Pyhard,22.808265699999538,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.4393939393939394,0.44004114103398334
Pyhard,22.808265699999538,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.62347614071752
Pyhard,22.75525490000109,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.41816439708486985
Pyhard,22.75525490000109,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.4696969696969697,0.39289446185997906
Pyhard,22.710026999999172,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5151515151515151,0.5133440650682031
Pyhard,22.710026999999172,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6363636363636364,0.6265734265734267
Pyhard,22.714193899999373,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.3850267379679144
Pyhard,22.714193899999373,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5611133267563654
Pyhard,22.91820430000007,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.45454545454545453,0.449419002050581
Pyhard,22.91820430000007,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,23.263488399999915,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.470505104651446
Pyhard,23.263488399999915,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.41205533596837945
Pyhard,23.04761569999937,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.502595948284638
Pyhard,23.04761569999937,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.5371900826446281
Pyhard,22.84126930000093,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5132807448596923
Pyhard,22.84126930000093,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.49752309546123974
Pyhard,22.736222199999247,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.4102272727272727
Pyhard,22.736222199999247,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.5611133267563654
Pyhard,22.919893399999637,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.3333333333333333,0.3271889400921659
Pyhard,22.919893399999637,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.4696969696969697,0.4529505582137161
Pyhard,22.7943123999994,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.4230820725666087
Pyhard,22.7943123999994,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.48484848484848486
Pyhard,23.501898000000438,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.378037803780378
Pyhard,23.501898000000438,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5160427807486632
Pyhard,22.758101600000373,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.4230820725666087
Pyhard,22.758101600000373,5NN,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.4698242933537052
Pyhard,22.57214660000136,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.4090909090909091,0.4103143233578016
Pyhard,22.57214660000136,5NN,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.550395256916996
Pyhard,22.678112800000235,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.3787878787878788,0.3800740322479453
Pyhard,22.678112800000235,5NN,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.4696969696969697,0.4529505582137161
Pyhard,22.62840369999867,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.561038961038961
Pyhard,22.62840369999867,5NN,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5200946653060339
Pyhard,22.721706799999083,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5,0.47701008114089016
Pyhard,22.721706799999083,5NN,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.4696969696969697,0.44531372242215617
Pyhard,23.455642400000215,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.4851465230122717
Pyhard,23.455642400000215,5NN,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.3683794466403162
Pyhard,22.720146300000124,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4507575757575757
Pyhard,22.720146300000124,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.561038961038961
Pyhard,22.857671499999924,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6188594014680971
Pyhard,22.857671499999924,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.7121212121212122,0.7027134085957615
Pyhard,22.876627000001463,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6060606060606061,0.606060606060606
Pyhard,22.876627000001463,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6515151515151515,0.6354918747345598
Pyhard,22.572191600000224,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5913813731869608
Pyhard,22.572191600000224,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.62347614071752
Pyhard,22.881690600001093,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.550395256916996
Pyhard,22.881690600001093,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6164018387523352
Pyhard,23.338268600000447,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.3484848484848485,0.34923700174219685
Pyhard,23.338268600000447,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5024993645683302
Pyhard,22.575366600000052,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.440771349862259
Pyhard,22.575366600000052,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5491127633798132
Pyhard,22.680315400000836,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.4090909090909091,0.3829988193624557
Pyhard,22.680315400000836,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5334395266810785
Pyhard,22.755430900000647,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5303030303030303,0.45687645687645695
Pyhard,22.755430900000647,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5757575757575758,0.5272727272727273
Pyhard,22.821848100000352,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.4393939393939394,0.27751196172248804
Pyhard,22.821848100000352,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5954545454545455
Pyhard,22.958563899999717,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.48917748917748916
Pyhard,22.958563899999717,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.48579807289484717
Pyhard,23.232265999999072,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5024993645683302
Pyhard,23.232265999999072,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5273856578204403
Pyhard,22.761484599999676,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.3787878787878788,0.24975024975024984
Pyhard,22.761484599999676,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.47626262626262633
Pyhard,22.825934599999528,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.37090909090909085
Pyhard,22.825934599999528,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.5082644628099173
Pyhard,22.906881600001725,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.4319546000218269
Pyhard,22.906881600001725,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5909090909090909,0.585713985852522
Pyhard,22.65790299999935,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5388270266319047
Pyhard,22.65790299999935,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.6106259766522659
Pyhard,22.642225999999937,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.5272727272727273
Pyhard,22.642225999999937,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.4507575757575757
Pyhard,23.388816699998642,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.4969241285030758
Pyhard,23.388816699998642,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5550261329527088
Pyhard,23.116658499999176,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5,0.3636363636363637
Pyhard,23.116658499999176,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.5619971426423039
Pyhard,22.861394200001087,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5513223716149186
Pyhard,22.861394200001087,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6188197767145136
Pyhard,22.60375810000005,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5151515151515151,0.43153822661101504
Pyhard,22.60375810000005,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6060606060606061,0.5781781413732879
Pyhard,22.97636869999951,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.5686868686868687
Pyhard,22.97636869999951,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.6330121491411814
Pyhard,22.88709150000068,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6088334323628442
Pyhard,22.88709150000068,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.6159108725087297
Pyhard,23.50889339999958,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.4090909090909091,0.2863477985429205
Pyhard,23.50889339999958,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5454545454545454,0.5277161862527716
Pyhard,22.84618330000012,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5,0.3961404449209327
Pyhard,22.84618330000012,C4.5,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5606060606060606,0.5548996458087369
Pyhard,22.93269589999909,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5,0.4891330308096488
Pyhard,22.93269589999909,C4.5,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.696969696969697,0.6755216472102216
Pyhard,22.544487799999843,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5151515151515151,0.4514201672947882
Pyhard,22.544487799999843,C4.5,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.6363636363636364,0.6221729490022173
Pyhard,22.674216599998545,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.49623059866962305
Pyhard,22.674216599998545,C4.5,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5909090909090909,0.5656161110479008
Pyhard,22.704049599999053,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.4969241285030758
Pyhard,22.704049599999053,C4.5,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5702479338842976
Pyhard,23.645264799999495,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.45687645687645695
Pyhard,23.645264799999495,C4.5,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.5795454545454546
Pyhard,22.854051999998774,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.45454545454545453,0.45554812834224595
Pyhard,22.854051999998774,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.696969696969697,0.6958556149732622
Pyhard,22.5565643000009,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5,0.4519301696582248
Pyhard,22.5565643000009,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.6519152489301744
Pyhard,22.83993129999908,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.4696969696969697,0.4529505582137161
Pyhard,22.83993129999908,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.5598998016908464
Pyhard,22.85540530000071,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5243382800528957
Pyhard,22.85540530000071,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6188594014680971
Pyhard,22.496407900000122,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.4829545454545455
Pyhard,22.496407900000122,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6216494196175564
Pyhard,23.61133780000091,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.42424242424242425,0.4220960772684911
Pyhard,23.61133780000091,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6216494196175564
Pyhard,22.581545999999435,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5133440650682031
Pyhard,22.581545999999435,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6212121212121212,0.6188594014680971
Pyhard,22.851110499999777,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.4393939393939394,0.4146399055489964
Pyhard,22.851110499999777,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.5,0.4991963260619976
Pyhard,22.80057289999968,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.3939393939393939,0.3781242057104126
Pyhard,22.80057289999968,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5606060606060606,0.561110531259785
Pyhard,22.9075896000013,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.45017482517482516
Pyhard,22.9075896000013,NB,0.02710027100271003,Highest LSC Sampling,1048_jEdit_4.2_4.3,0.5303030303030303,0.5273856578204403
Pyhard,23.044158499998957,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.4090909090909091,0.40976933514246944
Pyhard,23.044158499998957,NB,0.02710027100271003,Lowest N2 Sampling,1048_jEdit_4.2_4.3,0.6060606060606061,0.606060606060606
Pyhard,23.39884350000102,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.3939393939393939,0.2975206611570248
Pyhard,23.39884350000102,NB,0.02710027100271003,Lowest F3 Sampling,1048_jEdit_4.2_4.3,0.5151515151515151,0.5133689839572193
Pyhard,22.63245410000127,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.5757575757575758,0.574197860962567
Pyhard,22.63245410000127,NB,0.02710027100271003,Lowest Harmfulness Sampling,1048_jEdit_4.2_4.3,0.6515151515151515,0.6401267577738166
Pyhard,22.87059500000032,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.48484848484848486,0.48579545454545453
Pyhard,22.87059500000032,NB,0.02710027100271003,Highest Usefulness Sampling,1048_jEdit_4.2_4.3,0.6363636363636364,0.6370320855614974
Pyhard,22.630574499999057,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.45454545454545453,0.45254010695187163
Pyhard,22.630574499999057,NB,0.02710027100271003,"Lowest H, Highest U Sampling",1048_jEdit_4.2_4.3,0.5454545454545454,0.5454545454545454
